order_id,customer_id,age,city,product_category,payment_method,order_value,discount,delivery_days,is_returned
1590,1370,34,Hyderabad,Clothing,Wallet,4764.9,0.18,2,0
1591,1935,40,Mumbai,Electronics,Card,9502.21,0.19,2,0
1592,1910,43,Hyderabad,Beauty,NetBanking,11306.94,0.01,4,0
1593,1660,46,Mumbai,Sports,UPI,3023.48,0.3,5,0
1594,1430,50,Hyderabad,Beauty,NetBanking,11223.03,0.11,4,0
1595,1968,44,Hyderabad,Electronics,Wallet,6521.28,0.02,5,0
1596,1308,42,Delhi,Electronics,UPI,7970.55,0.26,4,0
1597,1136,27,Bangalore,Electronics,Card,5730.5,0.3,7,0
1598,1201,64,Bangalore,Electronics,UPI,18641.92,0.24,1,1
1599,1435,40,Chennai,Clothing,Wallet,13730.06,0.26,1,1
1600,1312,38,Delhi,Beauty,Wallet,5396.71,0.19,2,0
1601,1116,38,Delhi,Home,NetBanking,12971.62,0.28,1,0
1602,1665,60,Bangalore,Sports,UPI,17001.73,0.01,3,0
1603,1936,30,Delhi,Electronics,UPI,8152.28,0.23,6,0
1604,1802,54,Bangalore,Beauty,UPI,16633.16,0.2,6,0
1605,1574,50,Delhi,Electronics,NetBanking,3257.42,0.01,1,0
1606,1243,41,Hyderabad,Electronics,Wallet,16491.07,0.16,6,0
1607,1536,61,Bangalore,Electronics,Card,10897.83,0.15,5,0
1608,1601,28,Bangalore,Electronics,UPI,4614.89,0.21,7,0
1609,1074,34,Mumbai,Electronics,NetBanking,8261.4,0.02,6,0
1610,1805,21,Delhi,Sports,NetBanking,19762.26,0.24,7,0
1611,1385,64,Delhi,Beauty,Card,15714.41,0.04,2,0
1612,1902,42,Bangalore,Electronics,Wallet,11586.71,0.13,1,0
1613,1209,47,Hyderabad,Electronics,UPI,2480.25,0.26,7,0
1614,1474,26,Hyderabad,Electronics,UPI,8472.67,0.17,9,0
1615,1417,38,Hyderabad,Electronics,NetBanking,5408.42,0.11,2,0
1616,1346,37,Delhi,Clothing,Wallet,1605.82,0.01,7,0
1617,1528,36,Mumbai,Clothing,UPI,10935.65,0.2,3,0
1618,1639,36,Bangalore,Home,Card,17805.88,0.3,6,0
1619,1938,29,Chennai,Electronics,Wallet,13576.88,0.27,3,0
1620,1954,54,Mumbai,Home,Wallet,5143.67,0.22,5,0
1621,1875,59,Chennai,Sports,NetBanking,11556.98,0.03,2,0
1622,1762,34,Mumbai,Home,NetBanking,18876.04,0.07,8,0
1623,1178,54,Hyderabad,Beauty,UPI,14513.72,0.06,8,1
1624,1181,56,Delhi,Clothing,NetBanking,13851.58,0.11,7,0
1625,1663,45,Chennai,Clothing,Wallet,19369.53,0.07,6,0
1626,1024,58,Mumbai,Electronics,UPI,16017.69,0.07,1,1
1627,1966,52,Delhi,Electronics,UPI,2905.15,0.19,8,0
1628,1179,64,Chennai,Sports,Wallet,7083.17,0.1,1,0
1629,1709,35,Bangalore,Sports,UPI,19309.79,0.2,8,0
1630,1500,31,Mumbai,Beauty,Card,9896.17,0.28,2,0
1631,1855,52,Bangalore,Electronics,Card,2410.42,0.19,8,0
1632,1160,61,Hyderabad,Electronics,UPI,9280.38,0.23,4,0
1633,1176,58,Bangalore,Sports,NetBanking,14000.47,0.23,7,0
1634,1284,24,Bangalore,Sports,Card,19951.45,0.1,5,0
1635,1062,58,Mumbai,Sports,UPI,6613.33,0.0,8,0
1636,1661,30,Hyderabad,Clothing,Card,10378.92,0.02,6,0
1637,1665,35,Bangalore,Home,NetBanking,17617.68,0.08,5,0
1638,1155,54,Delhi,Home,Wallet,7234.29,0.21,1,1
1639,1881,30,Chennai,Electronics,UPI,2363.38,0.27,3,0
1640,1468,53,Bangalore,Clothing,UPI,18988.93,0.29,9,0
1641,1048,48,Hyderabad,Sports,UPI,9871.13,0.01,9,0
1642,1966,19,Bangalore,Electronics,UPI,10155.12,0.3,5,0
1643,1848,33,Chennai,Clothing,UPI,12499.76,0.1,3,0
1644,1083,26,Hyderabad,Beauty,UPI,270.03,0.25,6,0
1645,1360,26,Mumbai,Clothing,NetBanking,18636.4,0.05,5,0
1646,1688,55,Hyderabad,Electronics,Wallet,7356.73,0.02,1,0
1647,1147,28,Mumbai,Home,NetBanking,8059.25,0.11,2,1
1648,1629,39,Hyderabad,Sports,NetBanking,3647.36,0.26,5,0
1649,1341,50,Chennai,Beauty,Wallet,7687.4,0.07,9,0
1650,1475,53,Chennai,Clothing,NetBanking,16118.08,0.05,4,0
1651,1062,62,Hyderabad,Electronics,Card,16039.84,0.27,9,0
1652,1700,40,Bangalore,Electronics,NetBanking,18728.78,0.28,3,0
1653,1359,62,Chennai,Sports,UPI,8183.94,0.0,1,1
1654,1560,62,Mumbai,Electronics,Card,14232.69,0.22,6,0
1655,1326,51,Mumbai,Electronics,Card,10243.3,0.09,7,0
1656,1768,26,Delhi,Sports,Wallet,16119.65,0.11,4,0
1657,1735,41,Mumbai,Beauty,NetBanking,14308.33,0.14,5,1
1658,1140,25,Delhi,Home,NetBanking,7484.48,0.13,4,0
1659,1989,24,Hyderabad,Home,Card,6866.14,0.15,3,1
1660,1214,53,Hyderabad,Clothing,NetBanking,5198.36,0.17,1,1
1661,1434,35,Hyderabad,Beauty,NetBanking,11615.01,0.14,6,0
1662,1890,20,Bangalore,Clothing,Wallet,19284.09,0.21,5,0
1663,1951,45,Bangalore,Home,Card,4161.32,0.22,1,0
1664,1722,23,Delhi,Sports,UPI,2086.0,0.13,5,0
1665,1317,61,Mumbai,Electronics,Card,2564.13,0.04,6,0
1666,1031,61,Mumbai,Home,Wallet,15705.35,0.19,5,0
1667,1669,38,Hyderabad,Beauty,Wallet,7132.08,0.23,1,0
1668,1284,45,Chennai,Home,Wallet,4642.46,0.19,5,0
1669,1304,57,Bangalore,Beauty,NetBanking,7186.31,0.18,1,0
1670,1428,18,Bangalore,Beauty,Card,12977.55,0.07,3,0
1671,1476,53,Hyderabad,Beauty,NetBanking,11026.39,0.19,2,0
1672,1285,38,Bangalore,Clothing,NetBanking,14923.07,0.1,1,0
1673,1143,60,Hyderabad,Sports,Card,6913.67,0.28,4,0
1674,1423,52,Delhi,Home,Wallet,9150.17,0.2,2,0
1675,1018,30,Mumbai,Sports,UPI,2218.97,0.08,5,0
1676,1017,27,Chennai,Electronics,UPI,1646.56,0.14,1,1
1677,1768,61,Mumbai,Home,Card,9352.65,0.25,1,0
1678,1589,64,Mumbai,Sports,Card,6171.61,0.1,4,0
1679,1370,27,Delhi,Sports,Wallet,12333.45,0.16,7,0
1680,1174,63,Bangalore,Electronics,Card,1051.44,0.2,2,0
1681,1193,30,Chennai,Beauty,Card,2610.97,0.23,2,1
1682,1501,54,Bangalore,Home,Wallet,17330.78,0.05,1,0
1683,1987,55,Mumbai,Home,Wallet,11412.97,0.17,5,0
1684,1112,41,Hyderabad,Electronics,NetBanking,14298.68,0.27,6,0
1685,1113,19,Mumbai,Beauty,Card,16871.05,0.29,6,0
1686,1221,39,Bangalore,Home,UPI,9383.92,0.2,2,0
1687,1677,34,Mumbai,Home,Card,15269.0,0.3,7,0
1688,1946,53,Hyderabad,Home,UPI,10586.79,0.17,6,0
1689,1830,31,Delhi,Beauty,UPI,4610.43,0.13,8,0
1690,1643,27,Bangalore,Electronics,UPI,6885.59,0.17,6,0
1691,1896,52,Mumbai,Home,NetBanking,9908.94,0.03,9,0
1692,1263,42,Bangalore,Sports,Wallet,6474.33,0.12,2,0
1693,1924,20,Delhi,Beauty,Wallet,6843.45,0.14,7,0
1694,1054,64,Mumbai,Clothing,NetBanking,6880.38,0.25,5,0
1695,1870,55,Mumbai,Electronics,Wallet,2632.23,0.23,1,0
1696,1642,34,Bangalore,Sports,NetBanking,1875.92,0.18,3,1
1697,1799,29,Bangalore,Home,Card,1120.62,0.1,4,0
1698,1777,41,Hyderabad,Clothing,NetBanking,2396.93,0.06,2,1
1699,1457,46,Delhi,Electronics,Wallet,7005.4,0.1,7,0
1700,1978,60,Hyderabad,Beauty,Wallet,11958.66,0.2,1,0
1701,1877,42,Mumbai,Clothing,Card,3925.31,0.08,3,0
1702,1161,53,Bangalore,Clothing,NetBanking,17782.58,0.13,9,0
1703,1379,43,Mumbai,Sports,Card,16205.97,0.12,2,0
1704,1992,55,Mumbai,Electronics,UPI,10506.44,0.23,5,0
1705,1086,18,Chennai,Sports,NetBanking,14539.35,0.27,4,0
1706,1054,37,Chennai,Sports,Card,7453.3,0.21,3,1
1707,1475,45,Mumbai,Home,Card,928.2,0.1,5,0
1708,1799,33,Bangalore,Beauty,Wallet,18105.79,0.13,6,0
1709,1177,64,Mumbai,Clothing,NetBanking,2730.31,0.04,1,0
1710,1390,34,Chennai,Electronics,UPI,18969.16,0.05,2,0
1711,1348,57,Bangalore,Beauty,UPI,11523.28,0.05,1,0
1712,1007,45,Mumbai,Beauty,NetBanking,6250.15,0.04,3,0
1713,1832,29,Delhi,Electronics,NetBanking,10011.39,0.05,8,0
1714,1312,44,Delhi,Beauty,Card,10132.27,0.06,8,1
1715,1758,59,Mumbai,Home,Wallet,661.08,0.03,4,0
1716,1834,64,Bangalore,Beauty,Wallet,7238.11,0.19,6,0
1717,1983,47,Mumbai,Home,Wallet,14849.34,0.3,9,0
1718,1982,58,Mumbai,Clothing,NetBanking,10299.37,0.26,7,0
1719,1442,51,Chennai,Clothing,Wallet,5035.76,0.01,2,1
1720,1766,54,Delhi,Sports,Card,6835.18,0.13,2,0
1721,1327,23,Chennai,Home,NetBanking,17288.48,0.26,3,0
1722,1053,24,Chennai,Clothing,NetBanking,10605.88,0.04,8,0
1723,1760,49,Mumbai,Beauty,Wallet,10661.37,0.25,9,0
1724,1238,49,Chennai,Electronics,UPI,19237.06,0.18,3,0
1725,1228,42,Delhi,Electronics,UPI,6553.45,0.28,9,0
1726,1578,50,Chennai,Home,Card,9694.91,0.26,8,0
1727,1050,24,Delhi,Sports,Wallet,16271.93,0.2,5,0
1728,1608,29,Chennai,Beauty,Wallet,15226.46,0.2,3,0
1729,1603,33,Delhi,Home,NetBanking,5462.83,0.06,7,0
1730,1263,33,Chennai,Electronics,NetBanking,3191.6,0.04,9,0
1731,1417,60,Chennai,Home,Wallet,14073.95,0.12,6,0
1732,1802,53,Bangalore,Beauty,NetBanking,5301.59,0.06,3,0
1733,1095,30,Delhi,Clothing,Wallet,18468.98,0.03,5,0
1734,1087,24,Delhi,Beauty,Card,2759.1,0.09,7,1
1735,1077,53,Delhi,Clothing,NetBanking,6502.64,0.26,8,0
1736,1287,64,Hyderabad,Clothing,Wallet,1284.79,0.01,4,0
1737,1119,26,Chennai,Clothing,NetBanking,14125.45,0.09,2,0
1738,1813,49,Delhi,Home,Card,17847.0,0.13,2,1
1739,1490,28,Hyderabad,Electronics,NetBanking,12790.32,0.15,3,0
1740,1911,25,Bangalore,Home,Wallet,18767.51,0.05,8,1
1741,1451,50,Delhi,Electronics,NetBanking,2744.38,0.29,1,0
1742,1499,40,Delhi,Beauty,NetBanking,1937.13,0.17,7,0
1743,1164,42,Hyderabad,Sports,Wallet,16800.57,0.16,6,0
1744,1181,25,Chennai,Beauty,UPI,17139.12,0.0,2,0
1745,1468,62,Bangalore,Home,NetBanking,16654.58,0.15,9,0
1746,1909,39,Delhi,Home,NetBanking,16019.51,0.25,5,0
1747,1734,21,Chennai,Electronics,Card,7372.12,0.07,2,0
1748,1822,57,Bangalore,Home,UPI,4505.75,0.11,3,0
1749,1943,20,Mumbai,Clothing,Card,18590.32,0.01,7,0
1750,1977,46,Mumbai,Home,Wallet,6278.6,0.29,7,1
1751,1006,58,Bangalore,Electronics,Wallet,8088.47,0.02,1,0
1752,1329,46,Hyderabad,Electronics,Card,14051.27,0.27,4,0
1753,1774,51,Bangalore,Clothing,NetBanking,6008.45,0.09,6,0
1754,1672,51,Bangalore,Electronics,UPI,16418.78,0.18,8,0
1755,1150,45,Hyderabad,Sports,Card,1586.69,0.2,3,0
1756,1084,30,Hyderabad,Beauty,Card,15865.42,0.04,3,0
1757,1146,32,Chennai,Home,Wallet,12116.66,0.13,8,0
1758,1623,40,Chennai,Sports,NetBanking,11545.27,0.1,8,1
1759,1380,61,Hyderabad,Home,UPI,9275.87,0.02,8,0
1760,1914,43,Mumbai,Sports,Card,5685.5,0.25,1,0
1761,1547,21,Mumbai,Home,UPI,9388.59,0.01,8,0
1762,1284,43,Bangalore,Clothing,UPI,9110.56,0.2,8,1
1763,1699,57,Delhi,Electronics,Card,11758.33,0.09,2,1
1764,1081,26,Bangalore,Electronics,UPI,5775.17,0.06,9,0
1765,1513,22,Bangalore,Clothing,Wallet,1736.39,0.2,7,0
1766,1896,49,Delhi,Sports,NetBanking,3072.77,0.17,8,0
1767,1814,37,Hyderabad,Beauty,NetBanking,14043.71,0.09,2,0
1768,1708,28,Mumbai,Sports,NetBanking,645.35,0.15,4,0
1769,1915,32,Bangalore,Electronics,Wallet,17157.57,0.07,7,0
1770,1522,49,Delhi,Beauty,Wallet,13949.07,0.26,6,1
1771,1745,45,Chennai,Home,Wallet,15408.11,0.09,7,0
1772,1385,39,Bangalore,Beauty,NetBanking,16752.49,0.07,1,0
1773,1706,58,Mumbai,Sports,UPI,2629.67,0.23,8,0
1774,1470,34,Hyderabad,Clothing,Wallet,16484.53,0.01,7,0
1775,1118,43,Bangalore,Home,Card,10191.92,0.08,4,1
1776,1395,61,Bangalore,Sports,Wallet,17733.37,0.11,1,0
1777,1531,24,Delhi,Home,Card,17754.41,0.26,8,0
1778,1260,59,Chennai,Beauty,NetBanking,678.73,0.29,7,0
1779,1804,43,Chennai,Electronics,Card,7780.73,0.21,8,0
1780,1933,42,Hyderabad,Sports,Wallet,10622.7,0.15,1,0
1781,1255,27,Mumbai,Clothing,Wallet,13631.53,0.19,5,0
1782,1733,62,Hyderabad,Beauty,UPI,5866.49,0.12,9,0
1783,1904,36,Bangalore,Sports,NetBanking,5192.42,0.09,5,0
1784,1225,28,Bangalore,Clothing,Card,7749.06,0.29,3,0
1785,1052,30,Chennai,Sports,NetBanking,10118.59,0.03,9,0
1786,1939,25,Mumbai,Beauty,Wallet,19032.7,0.1,9,0
1787,1866,57,Delhi,Sports,UPI,15289.75,0.27,4,0
1788,1499,21,Mumbai,Home,Wallet,8700.56,0.22,4,0
1789,1505,64,Bangalore,Beauty,Wallet,1276.45,0.01,8,0
1790,1853,48,Delhi,Sports,Wallet,3536.71,0.01,7,1
1791,1363,45,Mumbai,Electronics,Card,9227.3,0.15,5,0
1792,1279,28,Mumbai,Sports,Wallet,16313.75,0.15,6,0
1793,1592,60,Delhi,Home,NetBanking,7737.77,0.13,3,0
1794,1713,18,Bangalore,Clothing,NetBanking,10862.23,0.09,6,0
1795,1157,64,Mumbai,Clothing,UPI,17857.74,0.3,8,0
1796,1631,55,Delhi,Clothing,NetBanking,18293.17,0.08,9,1
1797,1058,41,Bangalore,Electronics,Wallet,4472.34,0.15,3,0
1798,1726,64,Delhi,Home,Wallet,1063.18,0.12,8,0
1799,1127,48,Delhi,Beauty,NetBanking,6247.13,0.05,3,0
1800,1735,58,Mumbai,Clothing,UPI,13976.89,0.06,2,1
1801,1720,63,Bangalore,Home,UPI,19032.02,0.28,5,0
1802,1881,43,Mumbai,Sports,NetBanking,1725.23,0.26,4,0
1803,1114,22,Hyderabad,Electronics,Card,763.98,0.06,5,0
1804,1208,37,Hyderabad,Home,Card,17706.11,0.26,6,0
1805,1525,58,Bangalore,Home,Card,15013.28,0.06,3,0
1806,1520,28,Delhi,Beauty,Card,19846.52,0.19,1,0
1807,1551,50,Mumbai,Home,NetBanking,8056.5,0.02,4,0
1808,1961,55,Mumbai,Beauty,UPI,8437.81,0.26,6,0
1809,1236,44,Bangalore,Electronics,Wallet,3611.77,0.02,2,0
1810,1280,51,Bangalore,Electronics,Wallet,2493.77,0.17,2,0
1811,1358,32,Hyderabad,Sports,NetBanking,11658.62,0.23,1,0
1812,1200,49,Chennai,Beauty,Wallet,7412.84,0.04,9,0
1813,1757,38,Bangalore,Beauty,Card,1790.27,0.12,3,0
1814,1277,63,Chennai,Clothing,UPI,17762.34,0.01,2,0
1815,1234,22,Bangalore,Clothing,NetBanking,4127.46,0.2,4,0
1816,1493,23,Delhi,Sports,UPI,15021.97,0.09,6,1
1817,1003,55,Delhi,Electronics,NetBanking,5788.13,0.17,1,1
1818,1665,39,Hyderabad,Clothing,NetBanking,16295.52,0.28,9,0
1819,1441,35,Hyderabad,Home,NetBanking,2544.26,0.09,9,0
1820,1028,31,Chennai,Electronics,NetBanking,15170.22,0.01,8,0
1821,1108,27,Bangalore,Home,UPI,2142.75,0.2,6,1
1822,1609,63,Mumbai,Beauty,Wallet,9048.93,0.24,4,0
1823,1726,30,Hyderabad,Electronics,NetBanking,14733.29,0.29,2,0
1824,1804,48,Mumbai,Sports,Card,3629.72,0.05,8,0
1825,1074,47,Mumbai,Beauty,NetBanking,5856.17,0.12,7,1
1826,1837,20,Bangalore,Beauty,UPI,17322.39,0.25,4,0
1827,1145,47,Chennai,Home,NetBanking,17725.36,0.24,3,0
1828,1127,23,Bangalore,Beauty,Card,1089.72,0.19,6,0
1829,1852,46,Hyderabad,Clothing,UPI,3528.19,0.08,1,0
1830,1041,25,Mumbai,Electronics,NetBanking,2525.94,0.09,2,0
1831,1355,61,Bangalore,Clothing,Card,3757.92,0.04,7,1
1832,1040,62,Bangalore,Home,UPI,19409.72,0.28,3,1
1833,1933,60,Bangalore,Home,NetBanking,11122.77,0.05,1,0
1834,1033,61,Hyderabad,Electronics,Card,9468.63,0.17,2,0
1835,1016,50,Chennai,Beauty,UPI,19692.45,0.18,9,0
1836,1676,34,Bangalore,Sports,NetBanking,11227.73,0.11,7,0
1837,1152,28,Hyderabad,Home,UPI,13290.13,0.11,7,1
1838,1997,30,Mumbai,Electronics,Card,6788.86,0.2,8,0
1839,1377,28,Delhi,Sports,NetBanking,7765.87,0.12,8,0
1840,1587,48,Hyderabad,Beauty,NetBanking,11969.31,0.08,9,1
1841,1598,45,Delhi,Home,NetBanking,1581.76,0.12,2,0
1842,1628,61,Bangalore,Electronics,Card,5266.48,0.24,8,0
1843,1873,23,Bangalore,Electronics,Wallet,4096.87,0.29,8,1
1844,1341,58,Hyderabad,Electronics,NetBanking,514.69,0.19,5,0
1845,1980,33,Delhi,Home,Card,10830.65,0.23,5,0
1846,1026,21,Bangalore,Sports,UPI,11308.85,0.16,4,0
1847,1824,52,Mumbai,Electronics,UPI,7802.0,0.19,5,0
1848,1286,43,Chennai,Beauty,Card,5520.8,0.3,2,0
1849,1645,29,Chennai,Electronics,Wallet,13110.79,0.13,2,0
1850,1730,28,Bangalore,Sports,Card,2866.25,0.02,5,0
1851,1167,54,Delhi,Home,UPI,10468.58,0.29,3,0
1852,1609,42,Bangalore,Electronics,UPI,15407.86,0.24,1,0
1853,1267,35,Delhi,Electronics,NetBanking,3453.1,0.12,9,0
1854,1748,36,Mumbai,Beauty,Wallet,15114.54,0.29,2,1
1855,1820,40,Delhi,Beauty,Card,15263.73,0.1,2,0
1856,1454,55,Bangalore,Electronics,UPI,1386.55,0.11,4,0
1857,1905,35,Mumbai,Electronics,UPI,571.93,0.18,2,0
1858,1684,43,Hyderabad,Beauty,UPI,19483.92,0.08,7,0
1859,1400,23,Chennai,Sports,Card,4028.98,0.21,1,0
1860,1921,21,Bangalore,Clothing,Card,16478.36,0.05,2,0
1861,1980,61,Bangalore,Clothing,Wallet,11324.64,0.03,5,0
1862,1475,46,Bangalore,Electronics,NetBanking,5436.55,0.16,2,0
1863,1701,51,Mumbai,Beauty,NetBanking,2773.41,0.17,9,1
1864,1633,34,Hyderabad,Home,NetBanking,10034.21,0.03,4,0
1865,1557,60,Delhi,Home,UPI,8265.63,0.29,9,1
1866,1575,60,Hyderabad,Clothing,NetBanking,14037.94,0.17,1,0
1867,1129,33,Mumbai,Sports,UPI,18102.54,0.05,1,0
1868,1821,19,Bangalore,Clothing,Wallet,16143.91,0.09,1,0
1869,1362,51,Chennai,Electronics,UPI,5634.15,0.24,4,0
1870,1704,25,Bangalore,Sports,Wallet,17602.88,0.16,9,1
1871,1818,30,Delhi,Home,Wallet,16701.15,0.06,8,0
1872,1692,59,Chennai,Beauty,NetBanking,18596.9,0.03,7,0
1873,1291,25,Bangalore,Beauty,NetBanking,9281.48,0.13,1,0
1874,1370,47,Chennai,Electronics,UPI,15417.79,0.1,3,0
1875,1793,49,Hyderabad,Clothing,Card,11914.83,0.2,9,0
1876,1028,53,Mumbai,Electronics,NetBanking,6347.95,0.28,9,0
1877,1148,64,Bangalore,Beauty,NetBanking,19889.73,0.07,5,0
1878,1778,47,Delhi,Home,Card,958.49,0.26,6,0
1879,1295,18,Hyderabad,Beauty,Card,3413.0,0.28,6,1
1880,1010,60,Bangalore,Sports,NetBanking,17872.34,0.27,4,0
1881,1511,56,Hyderabad,Beauty,Card,1399.14,0.29,1,0
1882,1675,34,Delhi,Beauty,UPI,17759.05,0.25,5,0
1883,1112,37,Bangalore,Sports,Wallet,14361.39,0.18,1,1
1884,1186,41,Delhi,Clothing,Wallet,926.34,0.12,1,0
1885,1806,39,Chennai,Beauty,NetBanking,8700.54,0.15,5,0
1886,1743,46,Delhi,Electronics,NetBanking,15138.54,0.26,5,0
1887,1226,39,Chennai,Beauty,UPI,11745.39,0.09,7,0
1888,1309,61,Bangalore,Electronics,Card,18730.25,0.05,2,0
1889,1097,26,Chennai,Sports,NetBanking,17379.35,0.04,6,0
1890,1054,54,Bangalore,Beauty,Wallet,6786.42,0.25,2,0
1891,1622,27,Bangalore,Sports,UPI,1875.62,0.23,5,0
1892,1663,53,Mumbai,Sports,UPI,18896.29,0.15,4,0
1893,1757,54,Bangalore,Clothing,Card,10442.28,0.08,5,0
1894,1405,45,Chennai,Beauty,NetBanking,1673.07,0.2,2,1
1895,1068,45,Mumbai,Electronics,NetBanking,16368.2,0.01,8,1
1896,1311,59,Mumbai,Electronics,UPI,17396.43,0.17,8,0
1897,1288,60,Bangalore,Beauty,Wallet,12860.61,0.12,6,0
1898,1761,38,Delhi,Clothing,NetBanking,9060.68,0.29,3,0
1899,1547,41,Delhi,Clothing,Wallet,13311.03,0.15,4,0
1900,1750,59,Mumbai,Clothing,UPI,14192.34,0.17,1,0
1901,1147,57,Bangalore,Electronics,NetBanking,17881.99,0.21,9,1
1902,1466,19,Delhi,Sports,Wallet,19126.06,0.15,5,0
1903,1738,25,Bangalore,Clothing,UPI,10383.55,0.07,8,0
1904,1243,44,Bangalore,Electronics,Wallet,16010.19,0.16,3,0
1905,1490,39,Mumbai,Electronics,NetBanking,19297.29,0.28,4,0
1906,1848,54,Mumbai,Sports,Card,3194.62,0.12,4,0
1907,1957,44,Hyderabad,Beauty,Wallet,561.71,0.2,8,1
1908,1506,46,Delhi,Beauty,Card,17405.48,0.29,9,0
1909,1364,20,Delhi,Clothing,NetBanking,4066.41,0.25,3,0
1910,1481,61,Delhi,Clothing,Card,1041.08,0.2,7,0
1911,1200,30,Chennai,Sports,UPI,3369.9,0.22,9,0
1912,1153,62,Bangalore,Clothing,Card,7805.48,0.28,2,0
1913,1449,27,Mumbai,Sports,Wallet,4541.46,0.29,4,0
1914,1500,53,Delhi,Electronics,Wallet,6244.02,0.29,3,0
1915,1072,26,Hyderabad,Clothing,Card,19510.82,0.19,8,0
1916,1712,44,Delhi,Electronics,UPI,14147.23,0.12,4,0
1917,1295,51,Bangalore,Home,NetBanking,14301.4,0.04,9,0
1918,1016,18,Bangalore,Sports,Card,2074.77,0.12,1,0
1919,1640,49,Mumbai,Home,Wallet,14695.55,0.28,1,0
1920,1216,42,Chennai,Clothing,Wallet,14839.02,0.27,4,0
1921,1060,46,Mumbai,Electronics,Card,13262.95,0.16,3,0
1922,1938,24,Delhi,Clothing,Card,4723.04,0.16,3,0
1923,1615,20,Hyderabad,Home,Card,8576.12,0.09,2,0
1924,1041,37,Mumbai,Clothing,NetBanking,16956.27,0.14,2,0
1925,1024,37,Chennai,Beauty,Wallet,13469.99,0.21,8,0
1926,1038,47,Mumbai,Home,Wallet,14708.82,0.12,1,1
1927,1802,52,Bangalore,Clothing,Wallet,11830.01,0.06,8,1
1928,1130,52,Delhi,Electronics,NetBanking,9101.81,0.16,3,1
1929,1497,56,Delhi,Clothing,UPI,15229.23,0.07,2,0
1930,1228,44,Delhi,Electronics,Wallet,1544.93,0.29,9,0
1931,1107,43,Delhi,Beauty,Wallet,13528.58,0.12,5,0
1932,1171,31,Delhi,Clothing,UPI,19944.65,0.27,5,0
1933,1434,34,Delhi,Beauty,NetBanking,15647.8,0.07,6,0
1934,1477,35,Hyderabad,Home,UPI,5953.16,0.06,4,0
1935,1101,62,Chennai,Electronics,UPI,5700.83,0.19,7,0
1936,1865,46,Delhi,Home,UPI,13410.93,0.23,7,0
1937,1523,37,Chennai,Electronics,UPI,17937.91,0.17,9,0
1938,1274,44,Delhi,Beauty,NetBanking,11643.4,0.07,6,0
1939,1612,35,Mumbai,Sports,NetBanking,10642.57,0.01,1,0
1940,1043,21,Delhi,Clothing,UPI,3375.61,0.19,9,0
1941,1954,18,Bangalore,Beauty,Card,14366.05,0.04,9,1
1942,1816,18,Hyderabad,Electronics,Card,14105.51,0.1,5,0
1943,1956,43,Mumbai,Electronics,Card,19345.64,0.2,7,0
1944,1016,62,Mumbai,Electronics,Card,6143.81,0.03,1,1
1945,1329,37,Bangalore,Electronics,Wallet,15177.62,0.04,4,0
1946,1568,40,Delhi,Clothing,NetBanking,8794.49,0.02,4,0
1947,1822,27,Hyderabad,Home,NetBanking,11257.76,0.3,5,0
1948,1496,28,Mumbai,Sports,UPI,16365.79,0.12,6,0
1949,1814,58,Hyderabad,Clothing,Wallet,4595.5,0.27,4,0
1950,1011,58,Mumbai,Electronics,UPI,6988.8,0.09,6,0
1951,1317,22,Delhi,Clothing,UPI,15511.51,0.23,7,0
1952,1591,18,Mumbai,Beauty,NetBanking,11495.07,0.07,3,0
1953,1215,34,Mumbai,Electronics,Wallet,2029.97,0.15,9,0
1954,1338,39,Chennai,Sports,Card,8717.68,0.25,8,0
1955,1775,51,Delhi,Electronics,NetBanking,11815.34,0.24,1,0
1956,1990,62,Bangalore,Sports,Wallet,18208.44,0.24,2,0
1957,1660,58,Bangalore,Sports,Wallet,3932.06,0.25,2,0
1958,1080,46,Delhi,Home,NetBanking,16157.87,0.06,9,0
1959,1726,21,Bangalore,Home,NetBanking,2786.36,0.14,9,1
1960,1484,22,Delhi,Clothing,UPI,4996.27,0.15,9,0
1961,1373,28,Bangalore,Clothing,UPI,5018.21,0.27,1,0
1962,1975,38,Chennai,Sports,UPI,17574.09,0.09,7,0
1963,1709,52,Bangalore,Electronics,Card,4140.55,0.28,3,0
1964,1199,29,Mumbai,Beauty,NetBanking,15781.82,0.14,9,0
1965,1536,43,Delhi,Beauty,Wallet,9343.77,0.2,8,0
1966,1465,36,Hyderabad,Electronics,NetBanking,19982.0,0.08,3,0
1967,1088,62,Hyderabad,Electronics,Wallet,16814.01,0.12,1,1
1968,1267,24,Delhi,Home,Card,14846.12,0.21,9,0
1969,1654,64,Chennai,Beauty,NetBanking,17440.38,0.15,1,0
1970,1570,24,Bangalore,Sports,Wallet,12753.8,0.28,3,0
1971,1921,43,Chennai,Clothing,Wallet,16904.31,0.22,6,0
1972,1488,57,Hyderabad,Home,UPI,5370.31,0.17,6,1
1973,1876,22,Delhi,Beauty,Card,2134.52,0.27,4,0
1974,1537,38,Delhi,Electronics,NetBanking,12395.45,0.2,2,0
1975,1046,31,Chennai,Beauty,UPI,8806.87,0.19,6,0
1976,1287,21,Chennai,Sports,Card,8643.53,0.07,5,0
1977,1777,40,Bangalore,Home,UPI,10629.61,0.12,6,0
1978,1015,59,Mumbai,Electronics,NetBanking,7355.38,0.2,7,0
